AthleteID,Athlete_Name,Away,ClubID,Opponent_Team,Participated,Points,PositionID,Price,Price_Variation,Round,Season,Team,opponentID,avg_Assists,avg_Difficult_Saves,avg_Fouls_Conceded,avg_Fouls_Received,avg_Game_Without_Being_Scored,avg_Goals,avg_Goals_Conceded,avg_Missed_Passes,avg_Missed_Penalty,avg_Offsides,avg_Own_Goals,avg_Penalty_Saves,avg_Points,avg_Price,avg_Red_Card,avg_Shot_Missed,avg_Shot_Saved,avg_Shot_on_Post,avg_Stolen_Balls,avg_Yellow_Card,avg_team_avg_1_Difficult_Saves,avg_team_avg_1_Points,avg_team_avg_1_Assists,avg_team_avg_1_Fouls_Conceded,avg_team_avg_1_Fouls_Received,avg_team_avg_1_Game_Without_Being_Scored,avg_team_avg_1_Goals_Conceded,avg_team_avg_1_Missed_Passes,avg_team_avg_1_Penalty_Saves,avg_team_avg_1_Price,avg_team_avg_1_Red_Card,avg_team_avg_1_Shot_Saved,avg_team_avg_1_Stolen_Balls,avg_team_avg_1_Yellow_Card,avg_team_avg_2_Assists,avg_team_avg_2_Fouls_Conceded,avg_team_avg_2_Fouls_Received,avg_team_avg_2_Game_Without_Being_Scored,avg_team_avg_2_Goals,avg_team_avg_2_Missed_Passes,avg_team_avg_2_Missed_Penalty,avg_team_avg_2_Offsides,avg_team_avg_2_Own_Goals,avg_team_avg_2_Price,avg_team_avg_2_Points,avg_team_avg_2_Red_Card,avg_team_avg_2_Shot_Missed,avg_team_avg_2_Shot_Saved,avg_team_avg_2_Shot_on_Post,avg_team_avg_2_Stolen_Balls,avg_team_avg_2_Yellow_Card,avg_team_avg_3_Assists,avg_team_avg_3_Fouls_Conceded,avg_team_avg_3_Fouls_Received,avg_team_avg_3_Game_Without_Being_Scored,avg_team_avg_3_Goals,avg_team_avg_3_Missed_Passes,avg_team_avg_3_Missed_Penalty,avg_team_avg_3_Offsides,avg_team_avg_3_Own_Goals,avg_team_avg_3_Points,avg_team_avg_3_Price,avg_team_avg_3_Red_Card,avg_team_avg_3_Shot_Missed,avg_team_avg_3_Shot_Saved,avg_team_avg_3_Shot_on_Post,avg_team_avg_3_Stolen_Balls,avg_team_avg_3_Yellow_Card,avg_team_avg_4_Assists,avg_team_avg_4_Fouls_Conceded,avg_team_avg_4_Fouls_Received,avg_team_avg_4_Game_Without_Being_Scored,avg_team_avg_4_Goals,avg_team_avg_4_Missed_Passes,avg_team_avg_4_Missed_Penalty,avg_team_avg_4_Offsides,avg_team_avg_4_Own_Goals,avg_team_avg_4_Points,avg_team_avg_4_Price,avg_team_avg_4_Red_Card,avg_team_avg_4_Shot_Missed,avg_team_avg_4_Shot_Saved,avg_team_avg_4_Shot_on_Post,avg_team_avg_4_Stolen_Balls,avg_team_avg_4_Yellow_Card,avg_team_avg_5_Assists,avg_team_avg_5_Fouls_Conceded,avg_team_avg_5_Fouls_Received,avg_team_avg_5_Game_Without_Being_Scored,avg_team_avg_5_Goals,avg_team_avg_5_Missed_Passes,avg_team_avg_5_Missed_Penalty,avg_team_avg_5_Offsides,avg_team_avg_5_Own_Goals,avg_team_avg_5_Points,avg_team_avg_5_Price,avg_team_avg_5_Red_Card,avg_team_avg_5_Shot_Missed,avg_team_avg_5_Shot_Saved,avg_team_avg_5_Shot_on_Post,avg_team_avg_5_Stolen_Balls,avg_team_avg_5_Yellow_Card,avg_team_avg_6_Points,avg_team_avg_6_Price,opp_avg_team_avg_1_Difficult_Saves,opp_avg_team_avg_1_Points,opp_avg_team_avg_1_Assists,opp_avg_team_avg_1_Fouls_Conceded,opp_avg_team_avg_1_Fouls_Received,opp_avg_team_avg_1_Game_Without_Being_Scored,opp_avg_team_avg_1_Goals_Conceded,opp_avg_team_avg_1_Missed_Passes,opp_avg_team_avg_1_Penalty_Saves,opp_avg_team_avg_1_Price,opp_avg_team_avg_1_Red_Card,opp_avg_team_avg_1_Shot_Saved,opp_avg_team_avg_1_Stolen_Balls,opp_avg_team_avg_1_Yellow_Card,opp_avg_team_avg_2_Assists,opp_avg_team_avg_2_Fouls_Conceded,opp_avg_team_avg_2_Fouls_Received,opp_avg_team_avg_2_Game_Without_Being_Scored,opp_avg_team_avg_2_Goals,opp_avg_team_avg_2_Missed_Passes,opp_avg_team_avg_2_Missed_Penalty,opp_avg_team_avg_2_Offsides,opp_avg_team_avg_2_Own_Goals,opp_avg_team_avg_2_Price,opp_avg_team_avg_2_Points,opp_avg_team_avg_2_Red_Card,opp_avg_team_avg_2_Shot_Missed,opp_avg_team_avg_2_Shot_Saved,opp_avg_team_avg_2_Shot_on_Post,opp_avg_team_avg_2_Stolen_Balls,opp_avg_team_avg_2_Yellow_Card,opp_avg_team_avg_3_Assists,opp_avg_team_avg_3_Fouls_Conceded,opp_avg_team_avg_3_Fouls_Received,opp_avg_team_avg_3_Game_Without_Being_Scored,opp_avg_team_avg_3_Goals,opp_avg_team_avg_3_Missed_Passes,opp_avg_team_avg_3_Missed_Penalty,opp_avg_team_avg_3_Offsides,opp_avg_team_avg_3_Own_Goals,opp_avg_team_avg_3_Points,opp_avg_team_avg_3_Price,opp_avg_team_avg_3_Red_Card,opp_avg_team_avg_3_Shot_Missed,opp_avg_team_avg_3_Shot_Saved,opp_avg_team_avg_3_Shot_on_Post,opp_avg_team_avg_3_Stolen_Balls,opp_avg_team_avg_3_Yellow_Card,opp_avg_team_avg_4_Assists,opp_avg_team_avg_4_Fouls_Conceded,opp_avg_team_avg_4_Fouls_Received,opp_avg_team_avg_4_Game_Without_Being_Scored,opp_avg_team_avg_4_Goals,opp_avg_team_avg_4_Missed_Passes,opp_avg_team_avg_4_Missed_Penalty,opp_avg_team_avg_4_Offsides,opp_avg_team_avg_4_Own_Goals,opp_avg_team_avg_4_Points,opp_avg_team_avg_4_Price,opp_avg_team_avg_4_Red_Card,opp_avg_team_avg_4_Shot_Missed,opp_avg_team_avg_4_Shot_Saved,opp_avg_team_avg_4_Shot_on_Post,opp_avg_team_avg_4_Stolen_Balls,opp_avg_team_avg_4_Yellow_Card,opp_avg_team_avg_5_Assists,opp_avg_team_avg_5_Fouls_Conceded,opp_avg_team_avg_5_Fouls_Received,opp_avg_team_avg_5_Game_Without_Being_Scored,opp_avg_team_avg_5_Goals,opp_avg_team_avg_5_Missed_Passes,opp_avg_team_avg_5_Missed_Penalty,opp_avg_team_avg_5_Offsides,opp_avg_team_avg_5_Own_Goals,opp_avg_team_avg_5_Points,opp_avg_team_avg_5_Price,opp_avg_team_avg_5_Red_Card,opp_avg_team_avg_5_Shot_Missed,opp_avg_team_avg_5_Shot_Saved,opp_avg_team_avg_5_Shot_on_Post,opp_avg_team_avg_5_Stolen_Balls,opp_avg_team_avg_5_Yellow_Card,opp_avg_team_avg_6_Points,opp_avg_team_avg_6_Price
37245,Guto Ferreira,1,265.0,Vasco,True,3.56,6,10.41,1.65,2,2017,Bahia,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,8.76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.785,-0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.5,0.0,0.5,1.5,0.0,0.5,0.0,3.65,6.470000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.5,0.8333333333333334,0.0,0.6666666666666666,1.1666666666666667,0.0,0.5,0.0,12.25,13.615,0.0,1.0,0.5,0.0,1.1666666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3.3666666666666667,6.153333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,8.39,8.76,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.73,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,4.333333333333333,0.0,0.0,0.0,6.4366666666666665,2.433333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.4,3.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.5,0.0,0.0,2.0,0.0,0.0,0.0,3.675,6.6675,0.0,0.75,0.75,0.25,1.25,0.25,0.0,0.0,1.25,0.0,0.0,3.0,0.0,0.5,0.0,-1.3877787807814457e-17,7.6049999999999995,0.0,0.75,0.0,0.0,0.0,0.0,2.11,5.74
37246,Ney Franco,0,292.0,Cruzeiro,True,1.62,6,2.15,-0.13,2,2017,Sport,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.45,-2.7,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0,4.949999999999999,0.0,0.5,0.0,0.0,2.0,0.0,0.0,1.6,0.6,0.0,0.0,2.8,0.0,0.2,0.0,-0.47999999999999987,2.914,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.75,1.75,0.0,0.0,2.0,0.0,0.0,0.0,0.32499999999999996,4.4775,0.0,0.0,0.0,0.0,0.25,0.0,-0.77,2.28,0.0,4.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.094999999999999,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.300000000000001,9.41,0.0,0.0,0.0,0.0,1.0,0.0,0.125,1.125,1.375,0.0,0.0,4.0,0.0,0.0,0.0,2.7750000000000004,6.826250000000002,0.0,0.125,0.375,0.0,1.625,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,13.44,0.0,1.0,1.0,0.0,1.0,0.0,5.4,12.31
37281,Mano Menezes,1,283.0,Sport,True,3.43,6,12.07,-0.24,2,2017,Cruzeiro,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.094999999999999,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.300000000000001,9.41,0.0,0.0,0.0,0.0,1.0,0.0,0.125,1.125,1.375,0.0,0.0,4.0,0.0,0.0,0.0,2.7750000000000004,6.826250000000002,0.0,0.125,0.375,0.0,1.625,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,13.44,0.0,1.0,1.0,0.0,1.0,0.0,5.4,12.31,0.0,-8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.45,-2.7,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0,4.949999999999999,0.0,0.5,0.0,0.0,2.0,0.0,0.0,1.6,0.6,0.0,0.0,2.8,0.0,0.2,0.0,-0.47999999999999987,2.914,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.75,1.75,0.0,0.0,2.0,0.0,0.0,0.0,0.32499999999999996,4.4775,0.0,0.0,0.0,0.0,0.25,0.0,-0.77,2.28
37306,Gilson Kleina,1,303.0,Botafogo,True,2.89,6,11.22,1.5,2,2017,Ponte Preta,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.48,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,12.543333333333331,13.066666666666668,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,8.1,9.265,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1666666666666667,0.8333333333333334,0.0,0.3333333333333333,2.6666666666666665,0.0,0.16666666666666666,0.0,4.4,7.238333333333334,0.0,0.5,0.16666666666666666,0.0,1.3333333333333333,0.0,0.5,1.0,4.0,0.0,0.5,5.0,0.0,0.5,0.0,10.5,12.024999999999999,0.0,0.5,0.5,0.0,2.0,0.0,9.75,9.72,5.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,6.93,3.8,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,-0.3999999999999999,3.3966666666666665,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,2.25,2.0,0.0,0.0,3.25,0.0,0.0,0.0,-0.65,7.495000000000001,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.75,0.75,0.0,0.0,2.5,0.0,0.25,0.0,1.3877787807814457e-17,4.4225,0.0,0.75,0.0,0.0,0.5,0.25,1.35,7.32
37333,Marcelo Cabo,0,373.0,Flamengo,True,1.03,6,3.58,0.33,2,2017,Atlético-GO,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.5,2.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,3.505,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1.2000000000000002,4.74,0.0,0.5,0.0,0.0,1.5,0.5,0.0,0.8,0.6,0.0,0.0,2.2,0.0,0.0,0.0,2.04,3.7059999999999995,0.0,0.4,0.2,0.0,1.6,0.2,0.0,0.5,1.75,0.0,0.25,1.25,0.0,0.25,0.0,4.825,6.7725,0.0,0.75,1.75,0.0,0.25,0.0,2.6,3.25,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,7.003333333333333,-0.7666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,1.25,8.31,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,1.25,0.0,0.0,3.0,0.0,0.0,0.0,4.4750000000000005,8.8225,0.0,0.25,0.25,0.0,2.25,0.25,0.0,0.5,0.75,0.0,0.25,2.0,0.0,0.75,0.0,2.7,7.57,0.0,1.0,0.0,0.0,0.5,0.0,2.45,9.51
39850,Vagner Mancini,0,315.0,Palmeiras,True,3.98,6,7.14,0.63,2,2017,Chapecoense,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,4.333333333333333,0.0,0.3333333333333333,0.0,6.436666666666667,1.7666666666666666,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.65,4.699999999999999,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.13999999999999996,3.778,0.0,0.4,0.0,0.0,0.6,0.2,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,4.8,7.876666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.2,6.51,2.0,10.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.15,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.05,13.475,0.0,0.0,0.5,0.0,0.5,0.0,0.2,2.2,0.4,0.4,0.4,3.2,0.0,0.2,0.0,7.360000000000001,12.846,0.0,0.2,0.6,0.0,1.4,0.0,0.0,1.0,2.6,0.0,0.4,1.8,0.0,1.0,0.0,5.4799999999999995,14.062000000000001,0.0,0.4,0.2,0.0,1.2,0.0,8.34,15.09
40006,Abel Braga,1,266.0,Atlético-MG,True,2.04,6,12.66,-1.46,2,2017,Fluminense,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,14.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.5,3.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,5.095,0.20000000000000007,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,3.4,8.06,0.0,0.0,0.0,0.5,1.0,0.0,0.2,0.4,1.0,0.0,0.2,1.6,0.0,0.0,0.0,4.8,11.178,0.0,0.2,0.2,0.0,1.2,0.0,0.0,1.0,2.25,0.0,0.5,1.0,0.0,0.5,0.0,5.3500000000000005,10.3275,0.0,0.25,0.25,0.0,0.5,0.0,4.96,14.12,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,3.5,0.0,0.0,0.0,2.975,-1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7000000000000001,5.800000000000001,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,1.2857142857142858,0.0,0.0,0.0,2.185714285714286,7.912857142857142,0.0,0.42857142857142855,0.14285714285714285,0.0,1.0,0.2857142857142857,0.3333333333333333,1.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,2.1333333333333333,14.709999999999999,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.84,11.91
40990,Dorival Júnior,0,277.0,Coritiba,True,5.42,6,11.93,-0.26,2,2017,Santos,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,12.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,10.68,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,1.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.5857142857142856,5.87,0.0,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.25,2.0,1.75,0.0,0.25,1.0,0.0,0.5,0.0,5.45,11.459999999999999,0.0,1.0,1.0,0.5,0.25,0.5,2.23,12.19,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,6.1899999999999995,2.75,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.4,5.9399999999999995,0.0,0.5,0.5,0.0,1.5,0.0,0.0,1.4,1.0,0.0,0.4,4.2,0.0,0.0,0.0,6.04,7.244,0.0,0.6,0.2,0.0,2.4,0.2,0.5,1.75,2.25,0.0,0.5,2.0,0.0,0.25,0.0,8.75,10.08,0.0,0.5,0.25,0.0,1.25,0.0,7.23,6.53
41929,Renato Gaúcho,1,284.0,Atlético-PR,True,5.05,6,13.89,0.36,2,2017,Grêmio,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,0.0,2.5,0.0,0.0,0.0,8.31,4.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,1.5,0.0,0.0,0.0,5.15,8.594999999999999,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.8333333333333334,1.5,0.16666666666666666,0.3333333333333333,1.1666666666666667,0.0,0.0,0.0,5.433333333333334,7.968333333333333,0.0,0.5,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,3.766666666666666,11.863333333333335,0.0,1.0,1.3333333333333333,0.0,1.0,0.0,6.13,13.53,2.0,-7.2,0.0,0.0,0.0,0.0,6.0,4.0,0.0,6.93,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,1.5,0.0,0.0,0.0,9.865,5.95,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,0.3,2.8066666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.52,3.622,0.0,0.4,0.2,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,2.0,0.0,0.3333333333333333,0.0,3.266666666666667,7.97,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.64,8.23
42411,Cuca,1,275.0,Chapecoense,True,1.73,6,14.22,-0.87,2,2017,Palmeiras,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,15.09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.15,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.05,13.475,0.0,0.0,0.5,0.0,0.5,0.0,0.2,2.2,0.4,0.4,0.4,3.2,0.0,0.2,0.0,7.360000000000001,12.846,0.0,0.2,0.6,0.0,1.4,0.0,0.0,1.0,2.6,0.0,0.4,1.8,0.0,1.0,0.0,5.4799999999999995,14.062000000000001,0.0,0.4,0.2,0.0,1.2,0.0,8.34,15.09,1.0,2.5,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,4.333333333333333,0.0,0.3333333333333333,0.0,6.436666666666667,1.7666666666666666,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.65,4.699999999999999,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.13999999999999996,3.778,0.0,0.4,0.0,0.0,0.6,0.2,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,4.8,7.876666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.2,6.51
