Assists,AthleteID,Athlete_Name,Away,ClubID,Difficult_Saves,Fouls_Conceded,Fouls_Received,Game_Without_Being_Scored,Goals,Goals_Conceded,Missed_Passes,Missed_Penalty,Offsides,Opponent_Team,Own_Goals,Participated,Penalty_Saves,Points,Points_avg,PositionID,Price,Price_Variation,Red_Card,Round,Season,Shot_Missed,Shot_Saved,Shot_on_Post,Stolen_Balls,Team,Yellow_Card,opponentID,avg_Assists,avg_Difficult_Saves,avg_Fouls_Conceded,avg_Fouls_Received,avg_Game_Without_Being_Scored,avg_Goals,avg_Goals_Conceded,avg_Missed_Passes,avg_Missed_Penalty,avg_Offsides,avg_Own_Goals,avg_Penalty_Saves,avg_Points,avg_Price,avg_Red_Card,avg_Shot_Missed,avg_Shot_Saved,avg_Shot_on_Post,avg_Stolen_Balls,avg_Yellow_Card
0.0,37837,Cristian,0,303.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,0.0,True,0.0,1.0,1.13,4,4.97,-0.02,0.0,4,2016,0.0,1.0,0.0,0.0,Ponte Preta,0.0,262.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.2,5.385,0.0,0.0,0.0,0.5,0.5,0.5
0.0,37837,Cristian,1,303.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,América-MG,0.0,True,0.0,1.3,1.17,4,4.98,0.01,0.0,5,2016,1.0,0.0,0.0,1.0,Ponte Preta,0.0,327.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.1333333333333333,5.246666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,37837,Cristian,1,303.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,0.0,True,0.0,2.2,1.38,4,5.14,0.16,0.0,6,2016,0.0,0.0,0.0,1.0,Ponte Preta,0.0,284.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,4.9799999999999995,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
0.0,37837,Cristian,0,303.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,Chapecoense,0.0,True,0.0,-4.8,0.35,4,3.59,-1.55,0.0,7,2016,0.0,0.0,0.0,0.0,Ponte Preta,1.0,315.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,5.03,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0
0.0,37837,Cristian,0,303.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlético-PR,0.0,True,0.0,0.5,0.37,4,4.24,0.65,0.0,8,2016,0.0,0.0,0.0,0.0,Ponte Preta,0.0,293.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,-0.4333333333333332,4.57,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333
0.0,37837,Cristian,1,303.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,Atlético-MG,0.0,True,0.0,0.3,0.36,4,4.13,-0.11,0.0,9,2016,1.0,0.0,0.0,0.0,Ponte Preta,0.0,282.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.6999999999999998,4.323333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
0.0,37837,Cristian,0,303.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Cruzeiro,0.0,True,0.0,0.2,0.34,4,4.05,-0.08,0.0,10,2016,0.0,0.0,0.0,0.0,Ponte Preta,0.0,283.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.3333333333333333,3.986666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
0.0,38062,Lugano,1,276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Botafogo,0.0,True,0.0,5.0,5.0,3,11.03,1.03,0.0,1,2016,0.0,0.0,0.0,0.0,São Paulo,0.0,263.0,,,,,,,,,,,,,,,,,,,,
0.0,38062,Lugano,0,276.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Internacional,0.0,True,0.0,8.1,6.55,3,13.78,2.75,0.0,2,2016,1.0,0.0,0.0,1.0,São Paulo,1.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38062,Lugano,0,276.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,0.0,True,0.0,5.9,6.33,3,13.7,-0.08,0.0,4,2016,0.0,0.0,0.0,2.0,São Paulo,1.0,275.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,6.55,12.405,0.0,0.5,0.0,0.0,0.5,0.5
0.0,38062,Lugano,1,276.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,Figueirense,0.0,True,0.0,-1.4,4.4,3,12.05,-1.65,0.0,5,2016,0.0,0.0,0.0,0.0,São Paulo,0.0,316.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,7.0,13.739999999999998,0.0,0.5,0.0,0.0,1.5,1.0
0.0,38062,Lugano,1,276.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,Cruzeiro,0.0,True,0.0,5.0,4.52,3,12.94,0.89,0.0,6,2016,0.0,0.0,0.0,1.0,São Paulo,0.0,283.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.25,12.875,0.0,0.0,0.0,0.0,1.0,0.5
0.0,38062,Lugano,0,276.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,Atlético-PR,0.0,True,0.0,1.3,3.98,3,12.42,-0.52,0.0,7,2016,0.0,0.0,0.0,1.0,São Paulo,0.0,293.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,3.1666666666666665,12.896666666666667,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
0.0,38062,Lugano,0,276.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,Vitória,0.0,True,0.0,10.5,4.91,3,14.33,1.91,0.0,8,2016,0.0,0.0,0.0,1.0,São Paulo,1.0,287.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.6333333333333335,12.469999999999999,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
0.0,38062,Lugano,1,276.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Santos,0.0,True,0.0,-6.4,3.5,3,11.05,-3.28,1.0,11,2016,1.0,0.0,0.0,0.0,São Paulo,0.0,277.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,10.5,14.33,0.0,0.0,0.0,0.0,1.0,1.0
0.0,38062,Lugano,1,276.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,Ponte Preta,0.0,True,0.0,-0.8,3.02,3,11.34,0.29,0.0,13,2016,0.0,0.0,0.0,1.0,São Paulo,0.0,303.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-6.4,11.05,1.0,1.0,0.0,0.0,0.0,0.0
0.0,38062,Lugano,1,276.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Grêmio,0.0,True,0.0,-2.0,2.52,3,10.73,-0.61,0.0,16,2016,0.0,0.0,0.0,1.0,São Paulo,1.0,284.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,-0.8,11.34,0.0,0.0,0.0,0.0,1.0,0.0
0.0,38062,Lugano,0,276.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,Chapecoense,0.0,True,0.0,0.8,2.36,3,11.17,0.44,0.0,17,2016,1.0,0.0,0.0,0.0,São Paulo,0.0,315.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,10.73,0.0,0.0,0.0,0.0,1.0,1.0
0.0,38062,Lugano,0,276.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Atlético-MG,0.0,True,0.0,-3.0,1.91,3,10.17,-1.0,0.0,18,2016,1.0,0.0,0.0,0.0,São Paulo,1.0,282.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,-0.6,10.95,0.0,0.5,0.0,0.0,0.5,0.5
0.0,38062,Lugano,0,276.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Flamengo,0.0,True,0.0,2.9,1.99,3,10.49,0.32,0.0,28,2016,0.0,0.0,0.0,0.0,São Paulo,0.0,262.0,,,,,,,,,,,,,,,,,,,,
0.0,38062,Lugano,1,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,0.0,True,0.0,-2.0,1.7,3,9.47,-1.02,0.0,31,2016,0.0,0.0,0.0,0.0,São Paulo,1.0,266.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.9,10.49,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38139,Bobô,1,284.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Corinthians,0.0,True,0.0,0.7,0.7,5,4.93,-1.07,0.0,1,2016,1.0,1.0,0.0,2.0,Grêmio,1.0,264.0,,,,,,,,,,,,,,,,,,,,
0.0,38139,Bobô,0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,0.0,True,0.0,0.7,0.7,5,4.34,-0.59,0.0,2,2016,1.0,0.0,0.0,0.0,Grêmio,0.0,262.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7,4.93,0.0,1.0,1.0,0.0,2.0,1.0
0.0,38139,Bobô,1,284.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,0.0,True,0.0,0.5,0.63,5,3.78,-0.56,0.0,5,2016,0.0,0.0,0.0,0.0,Grêmio,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.34,0.0,1.0,0.0,0.0,0.0,0.0
0.0,38139,Bobô,0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ponte Preta,0.0,True,0.0,1.7,0.9,5,3.96,0.18,0.0,6,2016,1.0,1.0,0.0,0.0,Grêmio,0.0,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.78,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38139,Bobô,1,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,0.0,True,0.0,6.0,1.92,5,5.15,1.19,0.0,7,2016,0.0,1.0,0.0,0.0,Grêmio,0.0,266.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.87,0.0,0.5,0.5,0.0,0.0,0.0
0.0,38139,Bobô,1,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chapecoense,0.0,True,0.0,0.0,1.6,5,4.19,-0.96,0.0,8,2016,0.0,0.0,0.0,0.0,Grêmio,0.0,315.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733333333333333,4.296666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
0.0,38139,Bobô,1,284.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Atlético-PR,0.0,True,0.0,-1.4,1.17,5,3.67,-0.52,0.0,11,2016,1.0,0.0,0.0,0.0,Grêmio,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38139,Bobô,0,284.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Santos,0.0,True,0.0,0.0,1.02,5,3.78,0.11,0.0,12,2016,0.0,0.0,0.0,0.0,Grêmio,0.0,277.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.4,3.67,0.0,1.0,0.0,0.0,0.0,0.0
0.0,38139,Bobô,0,284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Figueirense,0.0,True,0.0,8.0,1.8,5,5.33,1.55,0.0,14,2016,0.0,0.0,0.0,0.0,Grêmio,0.0,316.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7,3.7249999999999996,0.0,0.5,0.0,0.0,0.0,0.0
0.0,38162,Fred,1,266.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,América-MG,0.0,True,0.0,6.0,6.0,5,24.27,-2.73,0.0,1,2016,1.0,0.0,0.0,0.0,Fluminense,0.0,327.0,,,,,,,,,,,,,,,,,,,,
0.0,38162,Fred,0,266.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Santa Cruz,0.0,True,0.0,1.8,3.9,5,21.38,-2.89,0.0,2,2016,3.0,0.0,0.0,0.0,Fluminense,0.0,344.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,24.27,0.0,1.0,0.0,0.0,0.0,0.0
0.0,38162,Fred,1,266.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Palmeiras,0.0,True,0.0,4.0,3.93,5,20.53,-0.85,0.0,3,2016,3.0,1.0,0.0,0.0,Fluminense,0.0,275.0,0.0,0.0,2.5,2.0,0.0,0.5,0.0,2.5,0.0,1.0,0.0,0.0,3.9,22.825,0.0,2.0,0.0,0.0,0.0,0.0
0.0,38162,Fred,0,266.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,Botafogo,0.0,True,0.0,8.6,5.1,5,21.38,0.85,0.0,4,2016,0.0,0.0,0.0,1.0,Fluminense,0.0,263.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,0.6666666666666666,0.0,0.0,3.9333333333333336,22.06,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0
0.0,38162,Fred,1,266.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,Atlético-MG,0.0,True,0.0,-1.7,3.74,5,18.94,-2.44,0.0,5,2016,1.0,0.0,0.0,0.0,Fluminense,1.0,282.0,0.0,0.0,2.3333333333333335,3.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,4.8,21.096666666666664,0.0,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0
0.0,38162,Fred,1,266.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,Chapecoense,0.0,True,0.0,2.6,3.55,5,18.9,-0.04,0.0,6,2016,0.0,1.0,0.0,1.0,Fluminense,0.0,315.0,0.0,0.0,2.3333333333333335,3.6666666666666665,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,3.633333333333333,20.283333333333335,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
0.0,38162,Fred,0,282.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,Cruzeiro,0.0,True,0.0,8.0,4.19,5,20.22,1.32,0.0,7,2016,1.0,1.0,0.0,1.0,Atlético-MG,1.0,283.0,0.0,0.0,3.3333333333333335,4.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,3.1666666666666665,19.74,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
0.0,38162,Fred,1,282.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Internacional,0.0,True,0.0,-0.3,3.63,5,18.46,-1.76,0.0,8,2016,0.0,0.0,0.0,1.0,Atlético-MG,0.0,285.0,0.0,0.0,2.3333333333333335,3.0,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0,2.966666666666667,19.353333333333335,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
0.0,38162,Fred,0,282.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Ponte Preta,0.0,True,0.0,0.0,3.23,5,18.07,-0.39,0.0,9,2016,2.0,0.0,0.0,0.0,Atlético-MG,0.0,303.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,3.4333333333333336,19.19333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333
0.0,38162,Fred,0,282.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,Corinthians,0.0,True,0.0,9.1,3.82,5,19.72,1.65,0.0,10,2016,1.0,1.0,0.0,0.0,Atlético-MG,0.0,264.0,0.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,2.566666666666667,18.916666666666668,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
0.0,38162,Fred,1,282.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,América-MG,0.0,True,0.0,1.5,3.61,5,18.41,-1.31,0.0,11,2016,0.0,1.0,0.0,1.0,Atlético-MG,0.0,327.0,0.0,0.0,2.3333333333333335,1.6666666666666667,0.0,0.3333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,2.933333333333333,18.75,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2.0,38162,Fred,0,282.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,Botafogo,0.0,True,0.0,16.3,4.67,5,21.15,2.74,0.0,12,2016,0.0,0.0,0.0,0.0,Atlético-MG,0.0,263.0,0.0,0.0,2.6666666666666665,3.3333333333333335,0.0,0.3333333333333333,0.0,3.0,0.0,1.0,0.0,0.0,3.533333333333333,18.73333333333333,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.0,38162,Fred,1,282.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Figueirense,0.0,True,0.0,1.7,4.44,5,18.89,-2.26,1.0,13,2016,0.0,0.0,0.0,0.0,Atlético-MG,0.0,316.0,0.6666666666666666,0.0,1.6666666666666667,2.6666666666666665,0.0,0.6666666666666666,0.0,3.3333333333333335,0.0,1.3333333333333333,0.0,0.0,8.966666666666667,19.76,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
0.0,38162,Fred,0,282.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,Coritiba,0.0,True,0.0,-0.2,4.11,5,18.51,-0.38,0.0,15,2016,1.0,0.0,0.0,1.0,Atlético-MG,0.0,294.0,1.0,0.0,1.5,0.5,0.0,1.0,0.0,2.5,0.0,0.5,0.0,0.0,9.0,20.02,0.5,0.0,0.0,0.0,0.0,0.0
0.0,38162,Fred,1,282.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,Palmeiras,0.0,True,0.0,-0.4,3.81,5,18.06,-0.45,0.0,16,2016,0.0,0.0,0.0,1.0,Atlético-MG,0.0,275.0,0.0,0.0,2.0,0.5,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.75,18.700000000000003,0.5,0.5,0.0,0.0,0.5,0.0
0.0,38162,Fred,0,282.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,Santa Cruz,0.0,True,0.0,8.8,4.12,5,19.82,1.76,0.0,17,2016,0.0,1.0,0.0,1.0,Atlético-MG,0.0,344.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,4.5,0.0,0.5,0.0,0.0,-0.30000000000000004,18.285,0.0,0.5,0.0,0.0,1.0,0.0
1.0,38162,Fred,1,282.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,São Paulo,0.0,True,0.0,5.7,4.21,5,19.09,-0.73,0.0,18,2016,1.0,0.0,0.0,0.0,Atlético-MG,0.0,276.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.3333333333333333,0.0,4.0,0.0,0.6666666666666666,0.0,0.0,2.733333333333334,18.796666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
1.0,38162,Fred,0,282.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,Chapecoense,0.0,True,0.0,1.7,4.07,5,18.85,-0.24,0.0,19,2016,0.0,0.0,0.0,0.0,Atlético-MG,0.0,315.0,0.3333333333333333,0.0,1.6666666666666667,1.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,4.7,18.99,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0
0.0,38162,Fred,1,282.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,Santos,0.0,True,0.0,-1.3,3.79,5,17.97,-0.88,0.0,20,2016,0.0,1.0,0.0,0.0,Atlético-MG,1.0,277.0,0.6666666666666666,0.0,1.6666666666666667,1.0,0.0,0.3333333333333333,0.0,3.0,0.0,1.0,0.0,0.0,5.400000000000001,19.253333333333334,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
0.0,38162,Fred,1,282.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Grêmio,0.0,True,0.0,-3.8,3.41,5,17.38,-0.59,0.0,22,2016,0.0,0.0,0.0,0.0,Atlético-MG,1.0,284.0,0.5,0.0,2.0,1.5,0.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.19999999999999996,18.41,0.0,0.0,0.5,0.0,0.0,0.5
